40.97 	 -5.01 	 2.23 	 -16.43 	 -53.71 	17.37 	  2.25 	 6.39 	  4.18
 3.80 	  4.81 	 2.27 	 -16.45 	 -53.64 	 9.24 	  3.78 	 5.65 	  4.38
11.07 	 -3.24 	 1.67 	 -16.45 	 -53.64 	10.10 	 -0.43 	 7.07 	  1.92
-31.52 	 12.53 	 1.67 	 -16.38 	 -52.91 	-14.87 	  7.37 	-5.41 	  5.41
-26.97 	  0.25 	 1.71 	 -16.39 	 -53.15 	-22.11 	  3.09 	-12.43 	  3.75
 1.03 	  8.67 	 1.75 	 -16.55 	 -54.26 	-8.21 	  6.38 	-8.13 	  5.26
 3.32 	  3.32 	 1.79 	 -16.60 	 -55.12 	-1.28 	  4.52 	-4.44 	  4.62
49.45 	 -10.33 	 1.79 	 -16.61 	 -55.85 	29.16 	 -4.39 	13.08 	 -0.24
-19.86 	  7.65 	 1.79 	 -16.55 	 -55.51 	-0.25 	  2.86 	 2.50 	  2.35
-3.25 	  5.49 	 1.79 	 -16.56 	 -55.11 	-2.05 	  4.43 	 0.67 	  3.36
-2.04 	  8.59 	 1.83 	 -16.68 	 -55.27 	-2.03 	  6.88 	-0.16 	  4.99
41.11 	 -8.97 	 1.85 	 -16.75 	 -56.73 	23.87 	 -2.66 	13.31 	  0.42
29.16 	 -3.93 	 1.78 	 -16.72 	 -56.74 	27.02 	 -3.41 	18.57 	 -1.00
 1.79 	 13.31 	 1.84 	 -16.68 	 -56.36 	11.90 	  6.64 	13.34 	  3.66
-41.51 	 16.98 	 1.81 	 -16.68 	 -55.30 	-20.16 	 12.84 	-4.40 	  8.01
-38.44 	 20.64 	 1.81 	 -16.72 	 -55.26 	-31.13 	 17.50 	-15.52 	 12.14
15.78 	  0.77 	 1.85 	 -16.85 	 -56.38 	-2.97 	  7.41 	-5.45 	  8.45
 3.08 	  4.10 	 1.91 	 -16.45 	 -56.63 	 0.69 	  5.59 	-2.67 	  7.36
40.02 	 -8.62 	 1.94 	 -16.43 	 -56.27 	24.30 	 -2.93 	11.24 	  2.21
-24.79 	 15.78 	 1.90 	 -16.39 	 -56.21 	-5.17 	  8.31 	-0.40 	  6.65
-3.04 	  4.30 	 1.91 	 -16.39 	 -56.18 	-3.89 	  5.90 	-1.25 	  5.92
 7.56 	  6.81 	 1.91 	 -16.47 	 -57.29 	 2.98 	  6.42 	 1.62 	  6.18
26.77 	  5.66 	 1.95 	 -16.50 	 -57.97 	17.27 	  5.95 	 9.86 	  6.02
41.62 	 -16.27 	 1.92 	 -16.48 	 -58.19 	31.87 	 -7.37 	20.28 	 -1.19
-7.78 	  7.53 	 1.94 	 -16.48 	 -58.12 	 8.09 	  1.57 	11.37 	  1.61
-35.03 	 13.31 	 1.94 	 -16.48 	 -57.77 	-17.78 	  8.61 	-3.62 	  5.40
-47.50 	 18.90 	 1.96 	 -16.54 	 -57.96 	-35.60 	 14.76 	-17.93 	  9.78
 8.42 	  9.92 	 1.98 	 -16.61 	 -59.05 	-9.18 	 11.83 	-9.51 	  9.84
35.13 	 -8.31 	 2.02 	 -16.64 	 -59.66 	17.42 	 -0.27 	 4.96 	  3.98
48.42 	 -5.26 	 1.97 	 -16.64 	 -59.92 	36.00 	 -3.26 	19.13 	  0.98
-15.17 	  8.59 	 2.01 	 -16.64 	 -59.21 	 5.32 	  3.85 	 8.18 	  3.44
-2.76 	  4.01 	 2.01 	 -16.64 	 -59.19 	 0.47 	  3.95 	 4.70 	  3.63
-14.93 	 10.57 	 2.01 	 -16.70 	 -60.47 	-8.77 	  7.90 	-1.64 	  5.85
33.92 	 -3.25 	 2.05 	 -16.76 	 -61.44 	16.86 	  1.19 	 9.95 	  2.88
 6.31 	  6.31 	 2.04 	 -16.76 	 -61.40 	10.53 	  4.26 	 8.85 	  4.00
13.56 	  4.26 	 2.04 	 -16.77 	 -60.37 	12.35 	  4.26 	10.47 	  4.08
-5.38 	  7.66 	 2.05 	 -16.75 	 -59.70 	 1.71 	  6.31 	 5.41 	  5.27
-14.04 	 10.12 	 2.04 	 -16.82 	 -59.68 	-7.74 	  8.57 	-0.89 	  6.82
 1.51 	  1.76 	 2.09 	 -16.86 	 -59.93 	-2.17 	  4.47 	-0.09 	  5.19
 4.21 	 -3.47 	 2.15 	 -16.90 	 -60.48 	 1.68 	 -0.31 	 1.34 	  2.36
-17.74 	  8.46 	 2.19 	 -16.94 	 -60.44 	-9.95 	  4.93 	-4.83 	  4.31
-29.99 	  2.77 	 2.19 	 -16.92 	 -59.75 	-21.97 	  3.65 	-13.08 	  3.84
-33.39 	  8.79 	 2.05 	 -17.00 	 -59.69 	-28.88 	  6.70 	-19.92 	  5.40
12.48 	 -2.68 	 2.05 	 -17.02 	 -60.51 	-4.07 	  1.06 	-9.57 	  2.78
12.45 	 -0.50 	 2.04 	 -17.00 	 -60.87 	 5.84 	  0.14 	-2.50 	  1.73
27.67 	  6.09 	 2.00 	 -17.03 	 -60.82 	18.92 	  3.70 	 7.27 	  3.11
29.30 	 14.71 	 2.02 	 -17.06 	 -60.78 	25.16 	 10.29 	14.53 	  6.86
39.76 	  3.95 	 2.02 	 -17.07 	 -60.77 	33.92 	  6.48 	22.89 	  5.95
33.10 	  3.53 	 2.07 	 -17.03 	 -60.44 	33.45 	  4.73 	26.47 	  5.22
-15.28 	  4.03 	 2.11 	 -17.11 	 -59.71 	 4.23 	  4.28 	13.16 	  4.80
-44.36 	 10.04 	 2.13 	 -17.09 	 -59.01 	-24.91 	  7.74 	-5.42 	  6.54
-46.36 	  9.30 	 2.20 	 -17.09 	 -58.96 	-37.76 	  8.68 	-18.77 	  7.47
-23.56 	  0.00 	 2.16 	 -17.11 	 -59.98 	-29.26 	  3.46 	-20.56 	  5.06
-9.50 	  7.03 	 2.14 	 -17.07 	 -60.46 	-17.41 	  5.62 	-17.18 	  5.75
38.63 	  6.72 	 2.20 	 -17.22 	 -61.96 	16.24 	  6.22 	 0.86 	  5.99
21.95 	  1.17 	 2.20 	 -17.28 	 -62.27 	19.67 	  3.17 	 7.73 	  4.41
37.86 	  2.60 	 2.24 	 -17.32 	 -61.87 	30.60 	  2.81 	17.64 	  3.81
16.11 	  6.88 	 2.25 	 -17.36 	 -60.83 	21.91 	  5.24 	17.32 	  4.79
-32.75 	  9.01 	 2.25 	 -17.38 	 -60.50 	-10.89 	  7.50 	 1.18 	  6.17
-48.80 	  7.59 	 2.25 	 -17.33 	 -60.12 	-33.63 	  7.57 	-15.08 	  6.69
-50.75 	 16.53 	 2.32 	 -17.36 	 -60.06 	-43.87 	 12.94 	-26.81 	  9.91
14.39 	  3.54 	 2.32 	 -17.43 	 -61.79 	-8.91 	  7.28 	-13.67 	  7.86
37.79 	 -1.77 	 2.32 	 -17.46 	 -63.49 	19.11 	  1.84 	 2.95 	  4.75
38.78 	  6.12 	 2.34 	 -17.46 	 -63.57 	30.92 	  4.40 	14.66 	  5.21
14.87 	  6.56 	 2.40 	 -17.47 	 -63.57 	21.31 	  5.70 	14.91 	  5.66
-35.78 	 11.95 	 2.47 	 -17.48 	 -62.55 	-12.92 	  9.45 	-1.41 	  7.73
-1.27 	  5.08 	 2.49 	 -17.51 	 -62.55 	-5.92 	  6.81 	-1.37 	  6.88
-10.48 	 10.48 	 2.45 	 -17.55 	 -63.12 	-8.67 	  9.00 	-4.39 	  8.07
31.55 	 -6.75 	 2.45 	 -17.60 	 -63.92 	15.46 	 -0.48 	 7.26 	  3.25
 3.80 	  5.06 	 2.43 	 -17.56 	 -63.88 	 8.46 	  2.86 	 6.19 	  3.87
-8.77 	  6.53 	 2.48 	 -17.56 	 -63.48 	-1.86 	  5.07 	 1.40 	  4.74
-38.81 	 17.28 	 2.48 	 -17.54 	 -62.81 	-24.03 	 12.40 	-11.68 	  8.85
-40.93 	 19.72 	 2.54 	 -17.62 	 -63.02 	-34.15 	 16.76 	-21.29 	 12.39
 3.25 	  8.93 	 2.54 	 -17.67 	 -64.42 	-11.71 	 12.05 	-13.52 	 11.32
13.09 	  2.26 	 2.56 	 -17.73 	 -64.80 	 3.18 	  6.15 	-4.98 	  8.40
52.19 	 -19.03 	 2.54 	 -17.71 	 -64.83 	32.58 	 -8.95 	13.60 	 -0.48
-22.15 	 10.28 	 2.58 	 -17.73 	 -64.50 	-0.24 	  2.58 	 2.10 	  2.98
-0.51 	  5.58 	 2.60 	 -17.74 	 -64.47 	-0.39 	  4.38 	 1.29 	  3.81
 0.50 	  4.53 	 2.65 	 -17.75 	 -64.43 	 0.16 	  4.47 	 1.07 	  4.04
 0.51 	  5.08 	 2.67 	 -17.75 	 -64.39 	 0.38 	  4.83 	 0.91 	  4.38
 0.51 	  4.55 	 2.67 	 -17.73 	 -64.38 	 0.46 	  4.67 	 0.78 	  4.46
 1.58 	  4.74 	 2.71 	 -17.73 	 -64.38 	 1.15 	  4.72 	 1.07 	  4.56
 0.50 	  5.01 	 2.73 	 -17.74 	 -64.34 	 0.77 	  4.89 	 0.91 	  4.71
 0.51 	  4.81 	 2.75 	 -17.76 	 -64.30 	 0.62 	  4.83 	 0.80 	  4.74
